customer_id,company_name,contact_email,plan_id,status,start_date,end_date,user_id,event_type,timestamp,session_duration,churned,used_feature_x
403,RiftIO,patricia.adams@protonmail.com,4,active,2025-09-26,,,,,,False,False
404,Bolt IO,jessica.patel@startup.co,3,cancelled,2024-11-24,2025-04-11,,,,,True,False
404,Bolt IO,jessica.patel@startup.co,2,active,2025-04-11,,,,,,False,False
405,GridPlatform,joseph.jones@gridplatform.com,1,paused,2025-08-08,,,,,,False,False
406,UnitSoftware,david.williams@unitsoftware.com,5,cancelled,2024-04-21,2024-08-07,,,,,True,False
406,UnitSoftware,david.williams@unitsoftware.com,5,active,2024-08-07,,,,,,False,False
407,MistSolutions,andrew.scott@tech.dev,3,active,2023-08-10,,,,,,False,False
408,AcmePro,charles.ramirez@corp.net,3,active,2025-07-24,,,,,,False,False
409,EchoPro,betty.walker@outlook.com,1,cancelled,2023-09-04,2025-05-10,,,,,True,False
410,NovaDigital,mary.walker@enterprise.com,2,active,2025-02-04,,,,,,False,False
411,ZealDigital,aisha.robinson+test@outlook.com,2,cancelled,2024-12-08,2025-02-26,,,,,True,False
411,ZealDigital,aisha.robinson+test@outlook.com,3,active,2025-02-26,,,,,,False,False
412,SageGroup,jennifer.flores@gmail.com,4,active,2025-07-20,,,,,,False,False
413,YieldStudio,barbara.adams@yieldstudio.com,1,cancelled,2023-12-09,2024-03-12,,,,,True,False
413,YieldStudio,barbara.adams@yieldstudio.com,5,active,2024-03-12,,,,,,False,False
414,UltraStudio,sarah.brown@enterprise.com,2,cancelled,2025-04-29,2025-10-13,,,,,True,False
415,CoreGroup,richard.robinson@yahoo.com,4,cancelled,2025-09-06,2025-10-13,,,,,True,False
416,NovaDev,fatima.wright@startup.co,6,expired,2024-10-22,2025-10-11,,,,,True,False
416,NovaDev,fatima.wright@startup.co,4,expired,2025-10-11,2025-12-11,,,,,True,False
416,NovaDev,fatima.wright@startup.co,4,cancelled,2025-12-11,2025-02-02,,,,,True,False
417,ArcVentures,ashley.nguyen@tech.dev,2,cancelled,2023-11-08,2024-05-11,,,,,True,False
417,ArcVentures,ashley.nguyen@tech.dev,3,expired,2024-05-11,2025-03-06,,,,,True,False
417,ArcVentures,ashley.nguyen@tech.dev,4,active,2025-03-06,,,,,,False,False
418,KiteGroup,barbara.lopez@yahoo.com,3,cancelled,2023-04-30,2024-10-02,,,,,True,False
419,JetStudio,linda.johnson@yahoo.com,1,active,2025-08-08,,,,,,False,False
420,Sync Hub,hassan.torres@company.io,1,active,2025-01-19,,,,,,False,False
421,TidalLabs,daniel.garcia@hotmail.com,3,active,2023-08-16,,,,,,False,False
422,BoltTech,jennifer.allen@corp.net,1,cancelled,2025-08-24,2025-10-25,,,,,True,False
423,SyncStudio,jennifer.wilson@startup.co,3,expired,2023-10-23,2024-01-13,,,,,True,False
423,SyncStudio,jennifer.wilson@startup.co,2,expired,2024-01-13,2024-05-02,,,,,True,False
423,SyncStudio,jennifer.wilson@startup.co,7,cancelled,2024-05-02,2025-06-09,,,,,True,False
424,IonVentures,donald.king@corp.net,4,expired,2023-04-01,2023-09-23,,,,,True,False
424,IonVentures,donald.king@corp.net,5,cancelled,2023-09-23,2024-06-28,,,,,True,False
425,MetaSolutions,john.ivanov@protonmail.com,6,active,2025-01-27,,,,,,False,False
426,TidalStack,wei.jackson@tidalstack.com,2,active,2025-02-22,,,,,,False,False
427,EchoVentures,donald.hall@echoventures.com,3,cancelled,2023-09-23,2023-12-07,,,,,True,False
428,Xenon Corp,christopher.jackson@tech.dev,2,cancelled,2024-10-05,2025-06-18,,,,,True,False
428,Xenon Corp,christopher.jackson@tech.dev,6,cancelled,2025-06-18,2024-12-10,,,,,True,False
429,UltraOps,carlos.white@ultraops.com,2,active,2024-06-14,,,,,,False,False
430,Jet Dev,mei.scott@tech.dev,2,active,2024-12-30,,,,,,False,False
431,ArcHQ,mary.walker@yahoo.com,3,active,2025-06-30,,,,,,False,False
432,Hub Platform,elizabeth.hall@yahoo.com,2,active,2024-03-11,,,,,,False,False
433,BoltHub,michael.williams@gmail.com,1,expired,2025-07-19,2025-09-23,,,,,True,False
433,BoltHub,michael.williams@gmail.com,3,cancelled,2025-09-23,2025-11-22,,,,,True,False
433,BoltHub,michael.williams@gmail.com,5,active,2025-11-22,,,,,,False,False
434,Meta Solutions,jennifer.martinez@corp.net,6,active,2023-06-14,,,,,,False,False
435,Link Hub,yuki.gonzalez@linkhub.com,3,cancelled,2025-01-12,2025-05-05,,,,,True,False
436,CoreOps,matthew.ramirez@outlook.com,1,cancelled,2023-11-18,2024-03-12,,,,,True,False
437,Ultra IO,sandra.hill@enterprise.com,1,active,2024-02-22,,,,,,False,False
438,EdgeIO,fatima.young@tech.dev,1,expired,2023-03-29,2023-10-28,,,,,True,False
438,EdgeIO,fatima.young@tech.dev,2,cancelled,2023-10-28,2024-12-31,,,,,True,False
439,Meta Works,linda.anderson@protonmail.com,3,expired,2025-02-23,2025-08-23,,,,,True,False
439,Meta Works,linda.anderson@protonmail.com,4,active,2025-08-23,,,,,,False,False
440,WaveIO,sarah.martinez@protonmail.com,6,expired,2023-08-25,2024-08-16,,,,,True,False
440,WaveIO,sarah.martinez@protonmail.com,5,cancelled,2024-08-16,2025-05-06,,,,,True,False
440,WaveIO,sarah.martinez@protonmail.com,7,active,2025-05-06,,,,,,False,False
441,LunaLogic,donna.flores@tech.dev,1,active,2025-03-22,,,,,,False,False
442,Warp AI,mark.lee@warpai.com,4,active,2024-07-24,,,,,,False,False
443,Trek Logic,andrew.baker@tech.dev,2,active,2024-05-02,,,,,,False,False
444,NexusOps,Mary.Nguyen@company.io,4,expired,2024-08-20,2025-06-10,,,,,True,False
444,NexusOps,Mary.Nguyen@company.io,1,cancelled,2025-06-10,2025-06-11,,,,,True,False
445,Pulse Platform,emily.garcia@pulseplatform.com,1,cancelled,2023-06-23,2023-11-12,,,,,True,False
445,Pulse Platform,emily.garcia@pulseplatform.com,7,cancelled,2023-11-12,2024-12-10,,,,,True,False
446,RushLabs,matthew.torres@rushlabs.com,2,cancelled,2024-11-22,2025-06-27,,,,,True,False
446,RushLabs,matthew.torres@rushlabs.com,1,active,2025-06-27,,,,,,False,False
447,Beam Software,dmitri.wright@protonmail.com,2,active,2024-02-16,,,,,,False,False
448,Vertex Analytics,donald.ramirez@protonmail.com,2,active,2023-11-04,,,,,,False,False
449,QuarkGroup,barbara.johnson@yahoo.com,2,cancelled,2023-08-07,2023-12-17,,,,,True,False
449,QuarkGroup,barbara.johnson@yahoo.com,1,active,2023-12-17,,,,,,False,False
450,RushStack,andrew.patel@company.io,2,cancelled,2023-09-04,2025-03-19,,,,,True,False
451,Arc Analytics,william.taylor@arcanalytics.com,1,cancelled,2023-07-16,2024-12-09,,,,,True,False
452,Rush Digital,wei.scott@enterprise.com,3,expired,2023-02-26,2023-12-12,,,,,True,False
452,Rush Digital,wei.scott@enterprise.com,4,cancelled,2023-12-12,2024-03-28,,,,,True,False
452,Rush Digital,wei.scott@enterprise.com,1,active,2024-03-28,,,,,,False,False
453,ArcStudio,dmitri.patel@corp.net,3,expired,2025-08-13,2025-10-23,,,,,True,False
453,ArcStudio,dmitri.patel@corp.net,6,cancelled,2025-10-23,2025-12-23,,,,,True,False
453,ArcStudio,dmitri.patel@corp.net,5,cancelled,2025-12-23,2025-10-06,,,,,True,False
454,MistSystems,ahmed.harris@startup.co,6,cancelled,2023-04-20,2024-03-04,,,,,True,False
454,MistSystems,ahmed.harris@startup.co,1,cancelled,2024-03-04,2024-07-19,,,,,True,False
455,HubWorks,sarah.muller@company.io,4,active,2023-01-22,,,,,,False,False
456,VineOps,jessica.taylor@company.io,1,cancelled,2024-12-02,2025-04-02,,,,,True,False
457,Warp Platform,mark.green@startup.co,1,active,2023-10-08,,,,,,False,False
458,VertexNet,sofia.hernandez@company.io,2,active,2025-01-16,,,,,,False,False
459,SageLabs,aisha.lewis@startup.co,6,active,2023-11-09,,,,,,False,False
460,MistOps,kenji.chen@corp.net,2,expired,2025-03-29,2025-10-20,,,,,True,False
460,MistOps,kenji.chen@corp.net,4,active,2025-10-20,,,,,,False,False
461,Bolt Dynamics,joseph.garcia@boltdynamics.com,5,active,2024-09-24,,,,,,False,False
462,Trek Dev,sofia.baker@hotmail.com,3,active,2025-06-01,,,,,,False,False
463,IonCorp,olga.baker@ioncorp.com,2,active,2025-09-26,,,,,,False,False
464,Ion Works,susan.rivera@corp.net,4,active,2023-04-08,,,,,,False,False
465,MistNet,steven.flores@mistnet.com,3,expired,2025-07-02,2025-10-24,,,,,True,False
465,MistNet,steven.flores@mistnet.com,6,active,2025-10-24,,,,,,False,False
466,Ultra Net,thomas.davis@enterprise.com,3,active,2025-05-04,,,,,,False,False
467,NexusHub,william.lee@yahoo.com,2,active,2025-08-03,,,,,,False,False
468,Drift Corp,mark.thompson@enterprise.com,4,active,2025-05-16,,,,,,False,False
469,SyncSolutions,andrew.nelson@gmail.com,2,cancelled,2024-08-07,2024-11-15,,,,,True,False
469,SyncSolutions,andrew.nelson@gmail.com,5,cancelled,2024-11-15,2024-11-04,,,,,True,False
470,Rift Systems,michael.santos+nimbus@enterprise.com,1,active,2025-09-05,,,,,,False,False
471,CloudStack,olga.tanaka@gmail.com,2,active,2023-10-17,,,,,,False,False
472,Pulse Hub,mary.wilson@protonmail.com,4,active,2025-09-04,,,,,,False,False
473,VineCloud,wei.miller@enterprise.com,3,active,2024-02-02,,,,,,False,False
474,Onyx Corp,lisa.robinson@yahoo.com,2,active,2024-06-23,,,,,,False,False
475,IonOps,margaret.jackson@gmail.com,1,cancelled,2024-06-06,2025-01-19,,,,,True,False
475,IonOps,margaret.jackson@gmail.com,5,paused,2025-01-19,,,,,,False,False
476,WaveAnalytics,linda.chen@yahoo.com,2,cancelled,2023-02-16,2024-06-22,,,,,True,False
477,Vine Group,michael.ramirez+work@gmail.com,2,active,2024-05-03,,,,,,False,False
478,TidalGroup,fatima.hall@tidalgroup.com,2,cancelled,2023-01-15,2023-03-10,,,,,True,False
479,NovaIO,dmitri.green@outlook.com,5,expired,2024-04-19,2024-12-02,,,,,True,False
479,NovaIO,dmitri.green@outlook.com,7,cancelled,2024-12-02,2025-04-11,,,,,True,False
480,Zen AI,aisha.rivera@enterprise.com,6,active,2024-09-02,,,,,,False,False
481,FluxLogic,fatima.ivanov@gmail.com,5,cancelled,2024-03-08,2024-09-30,,,,,True,False
481,FluxLogic,fatima.ivanov@gmail.com,4,cancelled,2024-09-30,2025-02-07,,,,,True,False
481,FluxLogic,fatima.ivanov@gmail.com,6,active,2025-02-07,,,,,,False,False
482,EchoSystems,Carlos.Ramirez@hotmail.com,1,cancelled,2024-03-24,2024-08-15,,,,,True,False
482,EchoSystems,Carlos.Ramirez@hotmail.com,4,active,2024-08-15,,,,,,False,False
483,IonCloud,raj.chen@yahoo.com,1,cancelled,2023-10-17,2024-05-03,,,,,True,False
483,IonCloud,raj.chen@yahoo.com,5,expired,2024-05-03,2025-05-03,,,,,True,False
483,IonCloud,raj.chen@yahoo.com,5,active,2025-05-03,,,,,,False,False
484,GridCorp,Susan.Scott+nimbus@company.io,1,expired,2023-06-28,2023-10-21,,,,,True,False
484,GridCorp,Susan.Scott+nimbus@company.io,6,cancelled,2023-10-21,2024-03-24,,,,,True,False
484,GridCorp,Susan.Scott+nimbus@company.io,3,active,2024-03-24,,,,,,False,False
485,EdgeWorks,kimberly.anderson@company.io,3,expired,2025-02-27,2025-10-12,,,,,True,False
485,EdgeWorks,kimberly.anderson@company.io,5,active,2025-10-12,,,,,,False,False
486,TrekAI,dmitri.kim@corp.net,6,cancelled,2025-05-28,2025-08-08,,,,,True,False
486,TrekAI,dmitri.kim@corp.net,6,active,2025-08-08,,,,,,False,False
487,Hub Software,olga.jackson@enterprise.com,3,cancelled,2023-04-12,2024-11-27,,,,,True,False
488,MetaHQ,jessica.santos@tech.dev,1,active,2023-09-30,,,,,,False,False
489,Warp Hub,david.tanaka@enterprise.com,1,active,2024-06-12,,,,,,False,False
490,ZealLabs,lisa.lee@zeallabs.com,1,cancelled,2025-02-16,2025-05-12,,,,,True,False
490,ZealLabs,lisa.lee@zeallabs.com,7,cancelled,2025-05-12,2025-05-15,,,,,True,False
491,ArcLogic,olga.chen@protonmail.com,2,cancelled,2024-09-17,2025-09-03,,,,,True,False
491,ArcLogic,olga.chen@protonmail.com,1,paused,2025-09-03,,,,,,False,False
492,NexusGroup,betty.singh@gmail.com,2,expired,2024-02-04,2024-07-22,,,,,True,False
492,NexusGroup,betty.singh@gmail.com,2,active,2024-07-22,,,,,,False,False
493,Flow Dev,lisa.kim+test@corp.net,4,cancelled,2025-05-02,2025-08-09,,,,,True,False
493,Flow Dev,lisa.kim+test@corp.net,4,active,2025-08-09,,,,,,False,False
494,UnitAI,Daniel.Davis@outlook.com,2,expired,2024-08-09,2024-11-29,,,,,True,False
494,UnitAI,Daniel.Davis@outlook.com,1,active,2024-11-29,,,,,,False,False
495,Trek Ventures,matthew.king@tech.dev,4,active,2025-04-22,,,,,,False,False
496,Beam Digital,robert.white@tech.dev,3,active,2024-02-09,,,,,,False,False
497,HiveSystems,ahmed.hernandez@outlook.com,1,cancelled,2024-02-23,2025-01-05,,,,,True,False
498,XenonCloud,mary.muller@xenoncloud.com,2,cancelled,2025-07-04,2025-09-04,,,,,True,False
498,XenonCloud,mary.muller@xenoncloud.com,7,expired,2025-09-04,2025-11-03,,,,,True,False
498,XenonCloud,mary.muller@xenoncloud.com,4,active,2025-11-03,,,,,,False,False
499,AcmeSystems,anthony.walker@company.io,2,active,2024-05-01,,,,,,False,False
500,WarpDigital,wei.lewis@outlook.com,5,active,2024-11-11,,,,,,False,False
501,Flow Solutions,aisha.muller@outlook.com,1,cancelled,2023-03-29,2025-08-16,,,,,True,False
502,WarpIO,paul.lopez@hotmail.com,1,active,2024-12-23,,,,,,False,False
503,Bolt Works,mary.king@outlook.com,2,expired,2024-07-08,2025-06-24,,,,,True,False
503,Bolt Works,mary.king@outlook.com,2,expired,2025-06-24,2025-09-24,,,,,True,False
503,Bolt Works,mary.king@outlook.com,4,cancelled,2025-09-24,2024-11-26,,,,,True,False
504,Nexus Works,patricia.martin@startup.co,3,expired,2023-09-22,2024-06-26,,,,,True,False
504,Nexus Works,patricia.martin@startup.co,6,active,2024-06-26,,,,,,False,False
505,Mist Ventures,priya.allen@gmail.com,1,paused,2024-07-20,,,,,,False,False
506,BoltAnalytics,jessica.kim@protonmail.com,2,cancelled,2024-04-01,2025-09-06,,,,,True,False
507,IrisSolutions,Mark.Williams@corp.net,3,cancelled,2025-09-22,2025-10-22,,,,,True,False
508,Glow Cloud,paul.torres@outlook.com,5,active,2025-01-12,,,,,,False,False
509,WarpNet,lisa.wilson@gmail.com,4,expired,2023-05-17,2024-03-25,,,,,True,False
509,WarpNet,lisa.wilson@gmail.com,5,cancelled,2024-03-25,2024-08-20,,,,,True,False
509,WarpNet,lisa.wilson@gmail.com,5,active,2024-08-20,,,,,,False,False
510,RiftSolutions,ashley.kim@outlook.com,2,active,2025-07-02,,,,,,False,False
511,WaveLogic,dmitri.singh@outlook.com,1,cancelled,2025-08-16,2025-09-15,,,,,True,False
512,RiftNet,aisha.martin@enterprise.com,2,active,2023-02-07,,,,,,False,False
513,AcmeSoftware,kenji.moore@tech.dev,1,active,2025-01-26,,,,,,False,False
514,Edge Digital,dorothy.patel@gmail.com,4,active,2024-12-10,,,,,,False,False
515,AcmeCorp,margaret.clark@enterprise.com,1,cancelled,2024-06-13,2025-03-13,,,,,True,False
515,AcmeCorp,margaret.clark@enterprise.com,6,expired,2025-03-13,2025-05-13,,,,,True,False
515,AcmeCorp,margaret.clark@enterprise.com,4,active,2025-05-13,,,,,,False,False
516,DataAnalytics,james.sanchez@corp.net,1,cancelled,2025-01-25,2025-06-06,,,,,True,False
516,DataAnalytics,james.sanchez@corp.net,5,active,2025-06-06,,,,,,False,False
517,Tidal Tech,mary.walker+test@company.io,2,expired,2023-09-11,2024-09-07,,,,,True,False
517,Tidal Tech,mary.walker+test@company.io,4,cancelled,2024-09-07,2025-02-18,,,,,True,False
517,Tidal Tech,mary.walker+test@company.io,6,cancelled,2025-02-18,2024-04-13,,,,,True,False
518,HivePlatform,mark.kim@hiveplatform.com,2,cancelled,2023-03-04,2024-01-04,,,,,True,False
518,HivePlatform,mark.kim@hiveplatform.com,3,active,2024-01-04,,,,,,False,False
519,IonAI,donna.green@gmail.com,2,active,2023-10-29,,,,,,False,False
520,OrbitGroup,matthew.robinson@orbitgroup.com,4,active,2024-10-28,,,,,,False,False
521,HiveWorks,joshua.rivera@hotmail.com,4,expired,2023-05-10,2023-10-04,,,,,True,False
521,HiveWorks,joshua.rivera@hotmail.com,2,active,2023-10-04,,,,,,False,False
522,GlowStack,lars.martinez@company.io,5,expired,2025-09-20,2025-11-20,,,,,True,False
522,GlowStack,lars.martinez@company.io,4,cancelled,2025-11-20,2025-10-27,,,,,True,False
523,PulseDev,margaret.thompson@hotmail.com,2,cancelled,2023-12-16,2025-01-18,,,,,True,False
524,LinkVentures,lisa.hernandez@gmail.com,1,cancelled,2025-07-31,2025-09-20,,,,,True,False
525,VertexPro,nancy.smith@vertexpro.com,4,expired,2024-03-26,2025-02-27,,,,,True,False
525,VertexPro,nancy.smith@vertexpro.com,2,expired,2025-02-27,2025-05-10,,,,,True,False
525,VertexPro,nancy.smith@vertexpro.com,6,cancelled,2025-05-10,2025-07-23,,,,,True,False
526,Quark Pro,jessica.lopez@protonmail.com,1,active,2023-01-22,,,,,,False,False
527,VertexSoftware,wei.hernandez@corp.net,5,active,2025-06-18,,,,,,False,False
528,MetaSoftware,joshua.ramirez@gmail.com,1,cancelled,2024-08-24,2025-05-09,,,,,True,False
529,IonDev,olga.garcia@iondev.com,1,cancelled,2024-06-04,2024-09-11,,,,,True,False
529,IonDev,olga.garcia@iondev.com,2,active,2024-09-11,,,,,,False,False
530,FluxDev,dorothy.hall@enterprise.com,2,active,2024-02-15,,,,,,False,False
531,NovaPlatform,betty.wilson@corp.net,1,active,2025-05-12,,,,,,False,False
532,SyncHQ,sandra.allen@enterprise.com,2,active,2024-01-12,,,,,,False,False
533,Edge Studio,dmitri.allen@protonmail.com,2,cancelled,2023-04-11,2024-11-20,,,,,True,False
534,QuarkCloud,richard.rivera@tech.dev,3,expired,2023-01-09,2023-04-20,,,,,True,False
534,QuarkCloud,richard.rivera@tech.dev,5,active,2023-04-20,,,,,,False,False
535,ZenVentures,steven.kim@hotmail.com,5,cancelled,2025-02-06,2025-04-13,,,,,True,False
535,ZenVentures,steven.kim@hotmail.com,5,active,2025-04-13,,,,,,False,False
536,UnitHQ,margaret.singh@enterprise.com,6,cancelled,2024-07-25,2024-12-09,,,,,True,False
537,VineLabs,lisa.anderson@startup.co,2,active,2024-12-08,,,,,,False,False
538,IonDigital,hassan.hill@startup.co,1,cancelled,2023-07-29,2024-03-12,,,,,True,False
538,IonDigital,hassan.hill@startup.co,4,active,2024-03-12,,,,,,False,False
539,GridWorks,jennifer.hernandez@gmail.com,6,active,2024-09-09,,,,,,False,False
540,Quest Dev,Nancy.King@startup.co,1,cancelled,2023-04-24,2025-03-03,,,,,True,False
541,TidalCorp,joshua.torres@tech.dev,3,cancelled,2024-04-14,2024-11-15,,,,,True,False
541,TidalCorp,joshua.torres@tech.dev,7,active,2024-11-15,,,,,,False,False
542,ZenGroup,ashley.robinson@outlook.com,1,active,2025-06-21,,,,,,False,False
543,Nexus Pro,wei.lopez@gmail.com,2,cancelled,2025-06-10,2025-10-04,,,,,True,False
543,Nexus Pro,wei.lopez@gmail.com,5,cancelled,2025-10-04,2025-10-22,,,,,True,False
544,SagePro,priya.scott@outlook.com,2,cancelled,2025-03-09,2025-06-29,,,,,True,False
544,SagePro,priya.scott@outlook.com,3,cancelled,2025-06-29,2025-09-04,,,,,True,False
544,SagePro,priya.scott@outlook.com,6,active,2025-09-04,,,,,,False,False
545,Sage Ops,lisa.chen@sageops.com,6,active,2023-04-28,,,,,,False,False
546,Jade Ops,david.walker@yahoo.com,1,expired,2024-09-13,2025-07-26,,,,,True,False
546,Jade Ops,david.walker@yahoo.com,6,cancelled,2025-07-26,2025-09-24,,,,,True,False
546,Jade Ops,david.walker@yahoo.com,6,cancelled,2025-09-24,2025-02-04,,,,,True,False
547,Trek AI,susan.lewis@tech.dev,1,expired,2025-01-03,2025-04-21,,,,,True,False
547,Trek AI,susan.lewis@tech.dev,4,active,2025-04-21,,,,,,False,False
548,Zeal Logic,nancy.thomas+work@gmail.com,2,cancelled,2023-07-16,2024-02-12,,,,,True,False
548,Zeal Logic,nancy.thomas+work@gmail.com,3,active,2024-02-12,,,,,,False,False
549,QuestSolutions,michael.ivanov@hotmail.com,2,cancelled,2025-08-14,2025-10-13,,,,,True,False
549,QuestSolutions,michael.ivanov@hotmail.com,4,expired,2025-10-13,2025-12-12,,,,,True,False
549,QuestSolutions,michael.ivanov@hotmail.com,4,active,2025-12-12,,,,,,False,False
550,Ultra Solutions,charles.smith@outlook.com,2,active,2023-10-13,,,,,,False,False
551,FluxSystems,william.taylor@startup.co,1,expired,2025-09-22,2025-11-22,,,,,True,False
551,FluxSystems,william.taylor@startup.co,1,cancelled,2025-11-22,2026-01-21,,,,,True,False
551,FluxSystems,william.taylor@startup.co,3,active,2026-01-21,,,,,,False,False
552,Bolt Group,matthew.allen@corp.net,2,active,2023-01-14,,,,,,False,False
553,TidalPlatform,jennifer.brown@hotmail.com,2,expired,2023-07-29,2023-12-06,,,,,True,False
553,TidalPlatform,jennifer.brown@hotmail.com,2,active,2023-12-06,,,,,,False,False
554,Ultra Stack,dorothy.muller@protonmail.com,5,active,2023-08-23,,,,,,False,False
555,QuestPlatform,joshua.harris@questplatform.com,2,expired,2024-05-18,2025-03-27,,,,,True,False
555,QuestPlatform,joshua.harris@questplatform.com,6,cancelled,2025-03-27,2024-11-13,,,,,True,False
556,Link Dynamics,jessica.allen@protonmail.com,2,expired,2023-07-22,2023-12-18,,,,,True,False
556,Link Dynamics,jessica.allen@protonmail.com,3,active,2023-12-18,,,,,,False,False
557,KeenHQ,jennifer.white@enterprise.com,6,cancelled,2024-09-16,2025-07-23,,,,,True,False
557,KeenHQ,jennifer.white@enterprise.com,5,cancelled,2025-07-23,2025-09-30,,,,,True,False
557,KeenHQ,jennifer.white@enterprise.com,1,active,2025-09-30,,,,,,False,False
558,FlowHub,elizabeth.scott@enterprise.com,4,active,2023-10-18,,,,,,False,False
559,VertexDigital,james.smith@company.io,1,cancelled,2025-08-05,2025-10-10,,,,,True,False
559,VertexDigital,james.smith@company.io,5,active,2025-10-10,,,,,,False,False
560,FluxCloud,john.davis@hotmail.com,3,active,2025-09-07,,,,,,False,False
561,GlowNet,patricia.adams@hotmail.com,1,cancelled,2023-02-05,2023-04-15,,,,,True,False
561,GlowNet,patricia.adams@hotmail.com,2,active,2023-04-15,,,,,,False,False
562,SageOps,fatima.martinez@sageops.com,2,cancelled,2025-02-28,2025-08-26,,,,,True,False
563,HiveSoftware,thomas.hall@startup.co,2,active,2025-01-21,,,,,,False,False
564,GridStack,sarah.chen@gridstack.com,1,cancelled,2023-06-22,2023-10-03,,,,,True,False
564,GridStack,sarah.chen@gridstack.com,5,expired,2023-10-03,2024-03-18,,,,,True,False
564,GridStack,sarah.chen@gridstack.com,5,active,2024-03-18,,,,,,False,False
565,Xenon Solutions,ashley.lopez@corp.net,2,active,2023-07-10,,,,,,False,False
566,QuarkCorp,kenji.green@quarkcorp.com,5,cancelled,2023-03-07,2023-05-25,,,,,True,False
566,QuarkCorp,kenji.green@quarkcorp.com,4,active,2023-05-25,,,,,,False,False
567,Acme Ops,michael.wilson+test@tech.dev,3,active,2025-02-18,,,,,,False,False
568,VertexWorks,matthew.flores@company.io,4,cancelled,2023-01-04,2023-10-28,,,,,True,False
568,VertexWorks,matthew.flores@company.io,1,active,2023-10-28,,,,,,False,False
569,Hive Analytics,nancy.lewis@enterprise.com,2,cancelled,2024-11-07,2025-02-03,,,,,True,False
569,Hive Analytics,nancy.lewis@enterprise.com,2,cancelled,2025-02-03,2025-08-11,,,,,True,False
570,VineWorks,betty.chen@startup.co,4,active,2025-08-22,,,,,,False,False
571,Meta Net,andrew.muller@yahoo.com,4,active,2023-03-31,,,,,,False,False
572,KiteHQ,jessica.thomas@kitehq.com,1,cancelled,2025-01-02,2025-03-27,,,,,True,False
572,KiteHQ,jessica.thomas@kitehq.com,6,cancelled,2025-03-27,2025-06-07,,,,,True,False
573,UnitAnalytics,wei.rodriguez@unitanalytics.com,5,active,2024-12-09,,,,,,False,False
574,PeakWorks,olga.harris@startup.co,1,active,2023-08-17,,,,,,False,False
575,VineVentures,nancy.rodriguez@corp.net,1,expired,2023-11-15,2024-04-26,,,,,True,False
575,VineVentures,nancy.rodriguez@corp.net,6,cancelled,2024-04-26,2025-02-03,,,,,True,False
576,UltraHub,dorothy.nelson@ultrahub.com,1,cancelled,2025-05-22,2025-10-13,,,,,True,False
576,UltraHub,dorothy.nelson@ultrahub.com,4,active,2025-10-13,,,,,,False,False
577,FluxOps,ahmed.nelson@gmail.com,2,cancelled,2023-11-13,2024-05-30,,,,,True,False
577,FluxOps,ahmed.nelson@gmail.com,7,active,2024-05-30,,,,,,False,False
578,TrekVentures,christopher.rivera@company.io,2,expired,2025-01-03,2025-05-19,,,,,True,False
578,TrekVentures,christopher.rivera@company.io,2,active,2025-05-19,,,,,,False,False
579,Zeal Solutions,betty.martin@yahoo.com,1,expired,2024-07-15,2024-10-20,,,,,True,False
579,Zeal Solutions,betty.martin@yahoo.com,4,active,2024-10-20,,,,,,False,False
580,WarpLogic,christopher.hall@tech.dev,1,expired,2023-05-15,2024-02-21,,,,,True,False
580,WarpLogic,christopher.hall@tech.dev,6,active,2024-02-21,,,,,,False,False
581,Sage IO,susan.tanaka@gmail.com,1,active,2025-05-26,,,,,,False,False
582,YieldCorp,daniel.walker@tech.dev,1,active,2024-08-30,,,,,,False,False
583,Flux Cloud,raj.chen@outlook.com,1,active,2025-06-04,,,,,,False,False
584,Flow Systems,Steven.Anderson@corp.net,2,cancelled,2024-12-11,2025-06-03,,,,,True,False
584,Flow Systems,Steven.Anderson@corp.net,4,active,2025-06-03,,,,,,False,False
585,YieldIO,andrew.rodriguez@tech.dev,4,expired,2025-04-12,2025-06-11,,,,,True,False
585,YieldIO,andrew.rodriguez@tech.dev,2,active,2025-06-11,,,,,,False,False
586,EdgeDev,linda.kim@outlook.com,4,active,2024-09-05,,,,,,False,False
587,Nova Stack,Thomas.Kim@tech.dev,1,expired,2025-09-16,2025-11-15,,,,,True,False
587,Nova Stack,Thomas.Kim@tech.dev,4,paused,2025-11-15,,,,,,False,False
588,QuestDynamics,charles.king@corp.net,5,cancelled,2023-08-03,2024-06-12,,,,,True,False
588,QuestDynamics,charles.king@corp.net,2,expired,2024-06-12,2025-04-29,,,,,True,False
588,QuestDynamics,charles.king@corp.net,6,active,2025-04-29,,,,,,False,False
589,Tidal Software,susan.nguyen@corp.net,1,cancelled,2024-07-17,2025-02-13,,,,,True,False
589,Tidal Software,susan.nguyen@corp.net,6,cancelled,2025-02-13,2025-09-12,,,,,True,False
589,Tidal Software,susan.nguyen@corp.net,5,active,2025-09-12,,,,,,False,False
590,DriftTech,elizabeth.wright@protonmail.com,2,cancelled,2024-12-14,2025-10-23,,,,,True,False
590,DriftTech,elizabeth.wright@protonmail.com,3,active,2025-10-23,,,,,,False,False
591,ArcDigital,mary.hill@arcdigital.com,4,cancelled,2024-07-15,2025-03-04,,,,,True,False
591,ArcDigital,mary.hill@arcdigital.com,5,cancelled,2025-03-04,2025-08-17,,,,,True,False
591,ArcDigital,mary.hill@arcdigital.com,2,active,2025-08-17,,,,,,False,False
